1166 12 3 0,0883782136902 0,870766 0,00350392 0,00310311 0,00316902 S
1167 12 3 0,121477689748 0,870766 0,00350392 0,00310311 0,00316902 S
1168 12 3 0,0583740909414 0,870766 0,00350392 0,00310311 0,00316902 S
1169 12 3 0,323806772785 0,870766 0,00350392 0,00310311 0,00316902 S
1170 12 3 0,420539703665 0,870766 0,00350392 0,00310311 0,00316902 S
1171 12 3 0,0658541618044 0,870766 0,00350392 0,00310311 0,00316902 S
1172 12 3 0,00192585356022 0,870766 0,00350392 0,00310311 0,00316902 S
1173 12 3 0,333099546902 0,870766 0,00350392 0,00310311 0,00316902 S
1174 12 3 0,166322390434 0,870766 0,00350392 0,00310311 0,00316902 S
1175 12 3 0,0319126718487 0,870766 0,00350392 0,00310311 0,00316902 S
1176 12 3 0,0413095828729 0,870766 0,00350392 0,00310311 0,00316902 S
1177 12 3 0,21604898877 0,870766 0,00350392 0,00310311 0,00316902 S
1178 12 3 0,0495341554968 0,870766 0,00350392 0,00310311 0,00316902 S
1179 12 3 0,000391987965264 0,870766 0,00350392 0,00310311 0,00316902 S
1180 12 3 0,34950816501 0,870766 0,00350392 0,00310311 0,00316902 S
1181 12 3 0,296227972456 0,870766 0,00350392 0,00310311 0,00316902 S
1182 12 3 0,0819763797176 0,870766 0,00350392 0,00310311 0,00316902 S
1183 12 3 0,00333671144343 0,870766 0,00350392 0,00310311 0,00316902 S
1184 12 3 0,00965601465934 0,870766 0,00350392 0,00310311 0,00316902 S
1185 12 3 0,126264316722 0,870766 0,00350392 0,00310311 0,00316902 S
1186 12 3 0,144686182928 0,870766 0,00350392 0,00310311 0,00316902 S
1187 12 3 0,171665737027 0,870766 0,00350392 0,00310311 0,00316902 S
1188 12 3 0,356118101513 0,870766 0,00350392 0,00310311 0,00316902 S
1189 12 3 0,145227471464 0,870766 0,00350392 0,00310311 0,00316902 S
1190 12 3 0,350245822367 0,870766 0,00350392 0,00310311 0,00316902 S
1191 12 3 0,294264598464 0,870766 0,00350392 0,00310311 0,00316902 S
1192 12 3 0,331323033618 0,870766 0,00350392 0,00310311 0,00316902 S
1193 12 3 0,180709394687 0,870766 0,00350392 0,00310311 0,00316902 S
1194 12 3 0,0186075464896 0,870766 0,00350392 0,00310311 0,00316902 S
1195 12 3 0,0360930524963 0,870766 0,00350392 0,00310311 0,00316902 S
1196 12 3 0,369674413786 0,870766 0,00350392 0,00310311 0,00316902 S
1197 12 3 0,209060159645 0,870766 0,00350392 0,00310311 0,00316902 S
1198 12 3 0,00415816379041 0,870766 0,00350392 0,00310311 0,00316902 S
1199 12 3 0,0438418318148 0,870766 0,00350392 0,00310311 0,00316902 S
1200 12 3 0,0019354510133 0,870766 0,00350392 0,00310311 0,00316902 S
1201 12 3 0,0675319367588 0,870766 0,00350392 0,00310311 0,00316902 S
1202 12 3 0,334266614603 0,870766 0,00350392 0,00310311 0,00316902 S
1203 12 3 0,401380888482 0,870766 0,00350392 0,00310311 0,00316902 S
1204 12 3 0,379141685836 0,870766 0,00350392 0,00310311 0,00316902 S
1205 12 3 0,326104894178 0,870766 0,00350392 0,00310311 0,00316902 S
1206 12 3 0,345219460652 0,870766 0,00350392 0,00310311 0,00316902 S
1207 12 3 0,182778565736 0,870766 0,00350392 0,00310311 0,00316902 S
1208 12 3 0,195236520783 0,870766 0,00350392 0,00310311 0,00316902 S
1209 12 3 0,384306998231 0,870766 0,00350392 0,00310311 0,00316902 S
1210 12 3 0,0215562589284 0,870766 0,00350392 0,00310311 0,00316902 S
1211 12 3 0,31511189791 0,870766 0,00350392 0,00310311 0,00316902 S
1212 12 3 0,30091560684 0,870766 0,00350392 0,00310311 0,00316902 S
1213 12 3 0,0239139002456 0,870766 0,00350392 0,00310311 0,00316902 S
1214 12 3 0,0599093328487 0,870766 0,00350392 0,00310311 0,00316902 S
1215 12 3 0,0150041403782 0,870766 0,00350392 0,00310311 0,00316902 S
1216 12 3 0,332142663703 0,870766 0,00350392 0,00310311 0,00316902 S
1217 12 3 0,0883782136902 0,870766 0,00350392 0,00310311 0,00316902 S
1218 12 3 0,121477689748 0,870766 0,00350392 0,00310311 0,00316902 S
1219 12 3 0,0583740909414 0,870766 0,00350392 0,00310311 0,00316902 S
1220 12 3 0,323806772785 0,870766 0,00350392 0,00310311 0,00316902 S
1221 12 3 0,420539703665 0,870766 0,00350392 0,00310311 0,00316902 S
1222 12 3 0,0658541618044 0,870766 0,00350392 0,00310311 0,00316902 S
1223 12 3 0,00192585356022 0,870766 0,00350392 0,00310311 0,00316902 S
1224 12 3 0,333099546902 0,870766 0,00350392 0,00310311 0,00316902 S
1225 12 3 0,166322390434 0,870766 0,00350392 0,00310311 0,00316902 S
1226 12 3 0,0319126718487 0,870766 0,00350392 0,00310311 0,00316902 S
1227 12 3 0,0413095828729 0,870766 0,00350392 0,00310311 0,00316902 S
1228 12 3 0,21604898877 0,870766 0,00350392 0,00310311 0,00316902 S
1229 12 3 0,0495341554968 0,870766 0,00350392 0,00310311 0,00316902 S
1230 12 3 0,000391987965264 0,870766 0,00350392 0,00310311 0,00316902 S
1231 12 3 0,34950816501 0,870766 0,00350392 0,00310311 0,00316902 S
1232 12 3 0,296227972456 0,870766 0,00350392 0,00310311 0,00316902 S
1233 12 3 0,0819763797176 0,870766 0,00350392 0,00310311 0,00316902 S
1234 12 3 0,00333671144343 0,870766 0,00350392 0,00310311 0,00316902 S
1235 12 3 0,00965601465934 0,870766 0,00350392 0,00310311 0,00316902 S
1236 12 3 0,126264316722 0,870766 0,00350392 0,00310311 0,00316902 S
1237 12 3 0,144686182928 0,870766 0,00350392 0,00310311 0,00316902 S
1238 12 3 0,171665737027 0,870766 0,00350392 0,00310311 0,00316902 S
1239 12 3 0,356118101513 0,870766 0,00350392 0,00310311 0,00316902 S
1240 12 3 0,145227471464 0,870766 0,00350392 0,00310311 0,00316902 S
1241 12 3 0,350245822367 0,870766 0,00350392 0,00310311 0,00316902 S
1242 12 3 0,294264598464 0,870766 0,00350392 0,00310311 0,00316902 S
1243 12 3 0,331323033618 0,870766 0,00350392 0,00310311 0,00316902 S
1244 12 3 0,180709394687 0,870766 0,00350392 0,00310311 0,00316902 S
1245 12 3 0,0186075464896 0,870766 0,00350392 0,00310311 0,00316902 S
1246 12 3 0,0360930524963 0,870766 0,00350392 0,00310311 0,00316902 S
1247 12 3 0,369674413786 0,870766 0,00350392 0,00310311 0,00316902 S
1248 12 3 0,209060159645 0,870766 0,00350392 0,00310311 0,00316902 S
1249 12 3 0,00415816379041 0,870766 0,00350392 0,00310311 0,00316902 S
1250 12 3 0,0438418318148 0,870766 0,00350392 0,00310311 0,00316902 S
1251 12 3 0,0019354510133 0,870766 0,00350392 0,00310311 0,00316902 S
1252 12 3 0,0675319367588 0,870766 0,00350392 0,00310311 0,00316902 S
1253 12 3 0,334266614603 0,870766 0,00350392 0,00310311 0,00316902 S
1254 12 3 0,401380888482 0,870766 0,00350392 0,00310311 0,00316902 S
1255 12 3 0,379141685836 0,870766 0,00350392 0,00310311 0,00316902 S
1256 12 3 0,326104894178 0,870766 0,00350392 0,00310311 0,00316902 S
1257 12 3 0,345219460652 0,870766 0,00350392 0,00310311 0,00316902 S
1258 12 3 0,182778565736 0,870766 0,00350392 0,00310311 0,00316902 S
1259 12 3 0,195236520783 0,870766 0,00350392 0,00310311 0,00316902 S
1260 12 3 0,384306998231 0,870766 0,00350392 0,00310311 0,00316902 S
1261 12 3 0,0215562589284 0,870766 0,00350392 0,00310311 0,00316902 S
1262 12 3 0,31511189791 0,870766 0,00350392 0,00310311 0,00316902 S
1263 2 4 0,265528630888 0,919652 0,00348043 0,00316849 0,00322916 S
1264 2 4 0,295806477535 0,919652 0,00348043 0,00316849 0,00322916 S
1265 2 4 0,30113538151 0,919652 0,00348043 0,00316849 0,00322916 S
1266 2 4 0,28488415066 0,919652 0,00348043 0,00316849 0,00322916 S
1267 2 4 0,274709228817 0,919652 0,00348043 0,00316849 0,00322916 S
1268 2 4 0,28869892253 0,919652 0,00348043 0,00316849 0,00322916 S
1269 2 4 0,301980176807 0,919652 0,00348043 0,00316849 0,00322916 S
1270 2 4 0,26155520631 0,919652 0,00348043 0,00316849 0,00322916 S
1271 2 4 0,274681269953 0,919652 0,00348043 0,00316849 0,00322916 S
1272 2 4 0,290285500416 0,919652 0,00348043 0,00316849 0,00322916 S
1273 2 4 0,253791199338 0,919652 0,00348043 0,00316849 0,00322916 S
1274 2 4 0,300755425571 0,919652 0,00348043 0,00316849 0,00322916 S
1275 2 4 0,287227726997 0,919652 0,00348043 0,00316849 0,00322916 S
1276 2 4 0,260620115788 0,919652 0,00348043 0,00316849 0,00322916 S
1277 2 4 0,261325666833 0,919652 0,00348043 0,00316849 0,00322916 S
1278 2 4 0,253635668728 0,919652 0,00348043 0,00316849 0,00322916 S
1279 2 4 0,276925629591 0,919652 0,00348043 0,00316849 0,00322916 S
1280 2 4 0,287292362482 0,919652 0,00348043 0,00316849 0,00322916 S
1281 2 4 0,273040131808 0,919652 0,00348043 0,00316849 0,00322916 S
1282 2 4 0,253421368265 0,919652 0,00348043 0,00316849 0,00322916 S
1283 2 4 0,280074398357 0,919652 0,00348043 0,00316849 0,00322916 S
1284 2 4 0,269256837342 0,919652 0,00348043 0,00316849 0,00322916 S
1285 2 4 0,271149692594 0,919652 0,00348043 0,00316849 0,00322916 S
1286 2 4 0,289934901584 0,919652 0,00348043 0,00316849 0,00322916 S
1287 2 4 0,285538946895 0,919652 0,00348043 0,00316849 0,00322916 S
1288 2 4 0,28587840587 0,919652 0,00348043 0,00316849 0,00322916 S
1289 2 4 0,266269284267 0,919652 0,00348043 0,00316849 0,00322916 S
1290 2 4 0,285697204824 0,919652 0,00348043 0,00316849 0,00322916 S
1291 2 4 0,279732145213 0,919652 0,00348043 0,00316849 0,00322916 S
1292 2 4 0,286243554671 0,919652 0,00348043 0,00316849 0,00322916 S
1293 2 4 0,283539247523 0,919652 0,00348043 0,00316849 0,00322916 S
1294 2 4 0,292323692395 0,919652 0,00348043 0,00316849 0,00322916 S
1295 2 4 0,25933772849 0,919652 0,00348043 0,00316849 0,00322916 S
1296 2 4 0,273299505913 0,919652 0,00348043 0,00316849 0,00322916 S
1297 2 4 0,25400537745 0,919652 0,00348043 0,00316849 0,00322916 S
1298 2 4 0,299054244698 0,919652 0,00348043 0,00316849 0,00322916 S
1299 2 4 0,283539734424 0,919652 0,00348043 0,00316849 0,00322916 S
1300 2 4 0,259987228722 0,919652 0,00348043 0,00316849 0,00322916 S
1301 2 4 0,28074785208 0,919652 0,00348043 0,00316849 0,00322916 S
1302 2 4 0,299913151774 0,919652 0,00348043 0,00316849 0,00322916 S
1303 2 4 0,26657565224 0,919652 0,00348043 0,00316849 0,00322916 S
1304 2 4 0,290567077516 0,919652 0,00348043 0,00316849 0,00322916 S
1305 2 4 0,264306475302 0,919652 0,00348043 0,00316849 0,00322916 S
1306 2 4 0,281429504329 0,919652 0,00348043 0,00316849 0,00322916 S
1307 2 4 0,257364211538 0,919652 0,00348043 0,00316849 0,00322916 S
1308 2 4 0,279448248504 0,919652 0,00348043 0,00316849 0,00322916 S
1309 2 4 0,273452740458 0,919652 0,00348043 0,00316849 0,00322916 S
1310 2 4 0,257553437896 0,919652 0,00348043 0,00316849 0,00322916 S
1311 2 4 0,279619336092 0,919652 0,00348043 0,00316849 0,00322916 S
1312 2 4 0,264202819316 0,919652 0,00348043 0,00316849 0,00322916 S
1313 2 4 0,253592839376 0,919652 0,00348043 0,00316849 0,00322916 S
1314 2 4 0,265528630888 0,919652 0,00348043 0,00316849 0,00322916 S
1315 2 4 0,295806477535 0,919652 0,00348043 0,00316849 0,00322916 S
1316 2 4 0,30113538151 0,919652 0,00348043 0,00316849 0,00322916 S
1317 2 4 0,28488415066 0,919652 0,00348043 0,00316849 0,00322916 S
1318 2 4 0,274709228817 0,919652 0,00348043 0,00316849 0,00322916 S
1319 2 4 0,28869892253 0,919652 0,00348043 0,00316849 0,00322916 S
1320 2 4 0,301980176807 0,919652 0,00348043 0,00316849 0,00322916 S
1321 2 4 0,26155520631 0,919652 0,00348043 0,00316849 0,00322916 S
1322 2 4 0,274681269953 0,919652 0,00348043 0,00316849 0,00322916 S
1323 2 4 0,290285500416 0,919652 0,00348043 0,00316849 0,00322916 S
1324 2 4 0,253791199338 0,919652 0,00348043 0,00316849 0,00322916 S
1325 2 4 0,300755425571 0,919652 0,00348043 0,00316849 0,00322916 S
1326 2 4 0,287227726997 0,919652 0,00348043 0,00316849 0,00322916 S
1327 2 4 0,260620115788 0,919652 0,00348043 0,00316849 0,00322916 S
1328 2 4 0,261325666833 0,919652 0,00348043 0,00316849 0,00322916 S
1329 2 4 0,253635668728 0,919652 0,00348043 0,00316849 0,00322916 S
1330 2 4 0,276925629591 0,919652 0,00348043 0,00316849 0,00322916 S
1331 2 4 0,287292362482 0,919652 0,00348043 0,00316849 0,00322916 S
1332 2 4 0,273040131808 0,919652 0,00348043 0,00316849 0,00322916 S
1333 2 4 0,253421368265 0,919652 0,00348043 0,00316849 0,00322916 S
1334 2 4 0,280074398357 0,919652 0,00348043 0,00316849 0,00322916 S
1335 2 4 0,269256837342 0,919652 0,00348043 0,00316849 0,00322916 S
1336 2 4 0,271149692594 0,919652 0,00348043 0,00316849 0,00322916 S
1337 2 4 0,289934901584 0,919652 0,00348043 0,00316849 0,00322916 S
1338 2 4 0,285538946895 0,919652 0,00348043 0,00316849 0,00322916 S
1339 2 4 0,28587840587 0,919652 0,00348043 0,00316849 0,00322916 S
1340 2 4 0,266269284267 0,919652 0,00348043 0,00316849 0,00322916 S
1341 2 4 0,285697204824 0,919652 0,00348043 0,00316849 0,00322916 S
1342 2 4 0,279732145213 0,919652 0,00348043 0,00316849 0,00322916 S
1343 2 4 0,286243554671 0,919652 0,00348043 0,00316849 0,00322916 S
1344 2 4 0,283539247523 0,919652 0,00348043 0,00316849 0,00322916 S
1345 2 4 0,292323692395 0,919652 0,00348043 0,00316849 0,00322916 S
1346 2 4 0,25933772849 0,919652 0,00348043 0,00316849 0,00322916 S
1347 2 4 0,273299505913 0,919652 0,00348043 0,00316849 0,00322916 S
1348 2 4 0,25400537745 0,919652 0,00348043 0,00316849 0,00322916 S
1349 2 4 0,299054244698 0,919652 0,00348043 0,00316849 0,00322916 S
1350 2 4 0,283539734424 0,919652 0,00348043 0,00316849 0,00322916 S
1351 2 4 0,259987228722 0,919652 0,00348043 0,00316849 0,00322916 S
1352 2 4 0,28074785208 0,919652 0,00348043 0,00316849 0,00322916 S
1353 2 4 0,299913151774 0,919652 0,00348043 0,00316849 0,00322916 S
1354 2 4 0,26657565224 0,919652 0,00348043 0,00316849 0,00322916 S
1355 2 4 0,290567077516 0,919652 0,00348043 0,00316849 0,00322916 S
1356 2 4 0,264306475302 0,919652 0,00348043 0,00316849 0,00322916 S
1357 2 4 0,281429504329 0,919652 0,00348043 0,00316849 0,00322916 S
1358 2 4 0,257364211538 0,919652 0,00348043 0,00316849 0,00322916 S
1359 2 4 0,279448248504 0,919652 0,00348043 0,00316849 0,00322916 S
1360 2 4 0,273452740458 0,919652 0,00348043 0,00316849 0,00322916 S
1361 2 4 0,257553437896 0,919652 0,00348043 0,00316849 0,00322916 S
1362 2 4 0,279619336092 0,919652 0,00348043 0,00316849 0,00322916 S
1363 2 4 0,264202819316 0,919652 0,00348043 0,00316849 0,00322916 S
1364 2 3 0,38662765211 0,864988 0,00550206 0,00480986 0,00499557 S
1365 2 3 0,388266931502 0,864988 0,00550206 0,00480986 0,00499557 S
1366 2 3 0,377976572634 0,864988 0,00550206 0,00480986 0,00499557 S
1367 2 3 0,400233421831 0,864988 0,00550206 0,00480986 0,00499557 S
1368 2 3 0,384343983581 0,864988 0,00550206 0,00480986 0,00499557 S
1369 2 3 0,397093541549 0,864988 0,00550206 0,00480986 0,00499557 S
1370 2 3 0,386797650804 0,864988 0,00550206 0,00480986 0,00499557 S
1371 2 3 0,388465177294 0,864988 0,00550206 0,00480986 0,00499557 S
1372 2 3 0,390015526235 0,864988 0,00550206 0,00480986 0,00499557 S
1373 2 3 0,400473292902 0,864988 0,00550206 0,00480986 0,00499557 S
1374 2 3 0,410594399292 0,864988 0,00550206 0,00480986 0,00499557 S
1375 2 3 0,395511547819 0,864988 0,00550206 0,00480986 0,00499557 S
1376 2 3 0,402845468126 0,864988 0,00550206 0,00480986 0,00499557 S
1377 2 3 0,401447345188 0,864988 0,00550206 0,00480986 0,00499557 S
1378 2 3 0,402936205884 0,864988 0,00550206 0,00480986 0,00499557 S
1379 2 3 0,38535640738 0,864988 0,00550206 0,00480986 0,00499557 S
1380 2 3 0,39884728641 0,864988 0,00550206 0,00480986 0,00499557 S
1381 2 3 0,405097742793 0,864988 0,00550206 0,00480986 0,00499557 S
1382 2 3 0,409537534798 0,864988 0,00550206 0,00480986 0,00499557 S
1383 2 3 0,38372415239 0,864988 0,00550206 0,00480986 0,00499557 S
1384 2 3 0,410503625135 0,864988 0,00550206 0,00480986 0,00499557 S
1385 2 3 0,384417156816 0,864988 0,00550206 0,00480986 0,00499557 S
1386 2 3 0,399502644022 0,864988 0,00550206 0,00480986 0,00499557 S
1387 2 3 0,393330895365 0,864988 0,00550206 0,00480986 0,00499557 S
1388 2 3 0,387905295467 0,864988 0,00550206 0,00480986 0,00499557 S
1389 2 3 0,408895662172 0,864988 0,00550206 0,00480986 0,00499557 S
1390 2 3 0,380094858502 0,864988 0,00550206 0,00480986 0,00499557 S
1391 2 3 0,407238642799 0,864988 0,00550206 0,00480986 0,00499557 S
1392 2 3 0,381845549382 0,864988 0,00550206 0,00480986 0,00499557 S
1393 2 3 0,405320915032 0,864988 0,00550206 0,00480986 0,00499557 S
1394 2 3 0,376985706678 0,864988 0,00550206 0,00480986 0,00499557 S
1395 2 3 0,385340889767 0,864988 0,00550206 0,00480986 0,00499557 S
1396 2 3 0,402923830777 0,864988 0,00550206 0,00480986 0,00499557 S
1397 2 3 0,386645185959 0,864988 0,00550206 0,00480986 0,00499557 S
1398 2 3 0,399034463785 0,864988 0,00550206 0,00480986 0,00499557 S
1399 2 3 0,384273796453 0,864988 0,00550206 0,00480986 0,00499557 S
1400 2 3 0,394239605055 0,864988 0,00550206 0,00480986 0,00499557 S
1401 2 3 0,411921560388 0,864988 0,00550206 0,00480986 0,00499557 S
1402 2 3 0,391589507799 0,864988 0,00550206 0,00480986 0,00499557 S
1403 2 3 0,376889284846 0,864988 0,00550206 0,00480986 0,00499557 S
1404 2 3 0,390599050282 0,864988 0,00550206 0,00480986 0,00499557 S
1405 2 3 0,386259685347 0,864988 0,00550206 0,00480986 0,00499557 S
1406 2 3 0,378593382152 0,864988 0,00550206 0,00480986 0,00499557 S
1407 2 3 0,389071442678 0,864988 0,00550206 0,00480986 0,00499557 S
1408 2 3 0,411480598111 0,864988 0,00550206 0,00480986 0,00499557 S
1409 2 3 0,391067448101 0,864988 0,00550206 0,00480986 0,00499557 S
1410 2 3 0,411782281729 0,864988 0,00550206 0,00480986 0,00499557 S
1411 2 3 0,379819902075 0,864988 0,00550206 0,00480986 0,00499557 S
1412 2 3 0,40205203963 0,864988 0,00550206 0,00480986 0,00499557 S
1413 2 3 0,391124890124 0,864988 0,00550206 0,00480986 0,00499557 S
1414 2 3 0,38662765211 0,864988 0,00550206 0,00480986 0,00499557 S
1415 2 3 0,388266931502 0,864988 0,00550206 0,00480986 0,00499557 S
1416 2 3 0,377976572634 0,864988 0,00550206 0,00480986 0,00499557 S
1417 2 3 0,400233421831 0,864988 0,00550206 0,00480986 0,00499557 S
1418 2 3 0,384343983581 0,864988 0,00550206 0,00480986 0,00499557 S
1419 2 3 0,397093541549 0,864988 0,00550206 0,00480986 0,00499557 S
1420 2 3 0,386797650804 0,864988 0,00550206 0,00480986 0,00499557 S
1421 2 3 0,388465177294 0,864988 0,00550206 0,00480986 0,00499557 S
1422 2 3 0,390015526235 0,864988 0,00550206 0,00480986 0,00499557 S
1423 2 3 0,400473292902 0,864988 0,00550206 0,00480986 0,00499557 S
1424 2 3 0,410594399292 0,864988 0,00550206 0,00480986 0,00499557 S
1425 2 3 0,395511547819 0,864988 0,00550206 0,00480986 0,00499557 S
1426 2 3 0,402845468126 0,864988 0,00550206 0,00480986 0,00499557 S
1427 2 3 0,401447345188 0,864988 0,00550206 0,00480986 0,00499557 S
1428 2 3 0,402936205884 0,864988 0,00550206 0,00480986 0,00499557 S
1429 2 3 0,38535640738 0,864988 0,00550206 0,00480986 0,00499557 S
1430 2 3 0,39884728641 0,864988 0,00550206 0,00480986 0,00499557 S
1431 2 3 0,405097742793 0,864988 0,00550206 0,00480986 0,00499557 S
1432 2 3 0,409537534798 0,864988 0,00550206 0,00480986 0,00499557 S
1433 2 3 0,38372415239 0,864988 0,00550206 0,00480986 0,00499557 S
1434 2 3 0,410503625135 0,864988 0,00550206 0,00480986 0,00499557 S
1435 2 3 0,384417156816 0,864988 0,00550206 0,00480986 0,00499557 S
1436 2 3 0,399502644022 0,864988 0,00550206 0,00480986 0,00499557 S
1437 2 3 0,393330895365 0,864988 0,00550206 0,00480986 0,00499557 S
1438 2 3 0,387905295467 0,864988 0,00550206 0,00480986 0,00499557 S
1439 2 3 0,408895662172 0,864988 0,00550206 0,00480986 0,00499557 S
1440 2 3 0,380094858502 0,864988 0,00550206 0,00480986 0,00499557 S
1441 2 3 0,407238642799 0,864988 0,00550206 0,00480986 0,00499557 S
1442 2 3 0,381845549382 0,864988 0,00550206 0,00480986 0,00499557 S
1443 2 3 0,405320915032 0,864988 0,00550206 0,00480986 0,00499557 S
1444 2 3 0,376985706678 0,864988 0,00550206 0,00480986 0,00499557 S
1445 2 3 0,385340889767 0,864988 0,00550206 0,00480986 0,00499557 S
1446 2 3 0,402923830777 0,864988 0,00550206 0,00480986 0,00499557 S
1447 2 3 0,386645185959 0,864988 0,00550206 0,00480986 0,00499557 S
1448 2 3 0,399034463785 0,864988 0,00550206 0,00480986 0,00499557 S
1449 2 3 0,384273796453 0,864988 0,00550206 0,00480986 0,00499557 S
1450 2 3 0,394239605055 0,864988 0,00550206 0,00480986 0,00499557 S
1451 2 3 0,411921560388 0,864988 0,00550206 0,00480986 0,00499557 S
1452 2 3 0,391589507799 0,864988 0,00550206 0,00480986 0,00499557 S
1453 2 3 0,376889284846 0,864988 0,00550206 0,00480986 0,00499557 S
1454 2 3 0,390599050282 0,864988 0,00550206 0,00480986 0,00499557 S
1455 2 3 0,386259685347 0,864988 0,00550206 0,00480986 0,00499557 S
1456 2 3 0,378593382152 0,864988 0,00550206 0,00480986 0,00499557 S
1457 2 3 0,389071442678 0,864988 0,00550206 0,00480986 0,00499557 S
1458 2 3 0,411480598111 0,864988 0,00550206 0,00480986 0,00499557 S
1459 2 3 0,391067448101 0,864988 0,00550206 0,00480986 0,00499557 S
1460 2 3 0,411782281729 0,864988 0,00550206 0,00480986 0,00499557 S
1461 2 3 0,379819902075 0,864988 0,00550206 0,00480986 0,00499557 S
1462 2 3 0,40205203963 0,864988 0,00550206 0,00480986 0,00499557 S
1463 2 4 0,37734382186 0,830931 0,00598392 0,00560268 0,0056997 S
1464 2 4 0,385219809226 0,830931 0,00598392 0,00560268 0,0056997 S
1465 2 4 0,39659284718 0,830931 0,00598392 0,00560268 0,0056997 S
1466 2 4 0,356541480104 0,830931 0,00598392 0,00560268 0,0056997 S
1467 2 4 0,370195730266 0,830931 0,00598392 0,00560268 0,0056997 S
1468 2 4 0,362606404966 0,830931 0,00598392 0,00560268 0,0056997 S
1469 2 4 0,35303431872 0,830931 0,00598392 0,00560268 0,0056997 S
1470 2 4 0,357107665417 0,830931 0,00598392 0,00560268 0,0056997 S
